URUT,R101,R102,R105,R108,R301,R302,R303,R304,R305,JAMMULAI,MENITMULAI,JAMAKHIR,MENITAKHIR,R1501,R1502,R1503,R1504,R1505,R1506,R1507A,R1507B,R1507C,R1508A,R1508B,R1509,R1510,R1511A,R1511B,R1512A,R1512B,R1513,R1514,R1515,R1601,R1602IA,R1602IB,R1602IC,R1602ID,R1602IE,R1602IF,R1602II,R1603,R1604IK2,R1604IIK2,R1604IIIK2,R1604IK3,R1604IIK3,R1604IIIK3,R1604IK4,R1604IIK4,R1604IIIK4,R1605A,R1605B,R1605C,R1605D,R1605E,R1605F,R1605G,R1606,R1607IK2,R1607IK3,R1607iiK2,R1607iiK3,R1607iiiK2,R1607iiiK3,R1608A,R1608B,R1608C,R1608D,R1608E,R1609,R1610A,R1610B,R1610C,R1610D,R1610E,R1701A,R1701B,R1701C,R1701D,R1701E,R1701F,R1701G,R1701H,R1701I,R1701J,R1701K,R1801A,R1801B,R1801C,KABU,FWT_TAHUN,Sanitasi,Air,Lima.satu,Lima.dua,Lima.tiga,Enam.satu,Enam.dua,Enam.tiga,Tujuh.satu,Tujuh.dua,Tujuh.tiga,Delapan.satu,Delapan.dua,Delapan.tiga,Sembilan.satu,Sembilan.dua,Sembilan.tiga,Airlayak,R401,R403,R404,R405,R406A,R406B,R407,R408,R409,R410,R411,R412,R413,R504,R505,R506,R507,R508,R509,R510,R511A,R511B,R511C,R512,R513,R514,R515,R603,R604,R605,R606,R607,R608,R609,R610,R611,R612,R613,R614,R615,R616,R617,R618,R619,R620,R703,R704,R705,R706,R707,R708,R709A,R709B,R709C,R709D,R709E,R709F,R709G,R709H,R710,R711A,R711B,R711C,R711D,R711E,R711F,R711G,R711X,R803,R804A,R804B,R804C,R804D,R804E,R804F,R804G,R805,R806,R807,R808,R809,R810,R901,R902,R903A,R903B,R904A,R904B,R905,R906,R907A,R907B,R907C,R907D,R907E,R907F,R907G,R907H,R907I,R907J,R907K,R907L,R907M,R908,R909,R910,R911,R912,R913,R914,R915,R916,R917,R918,R919,R920,R921A,R921B,R921Bi,R921Bii,R922A,R922B,R922C,R922D,R922E,R922F,R922G,R922H,R922I,R922J,R1001A,R1001B,R1002A,R1002B,R1003A,R1003B,R1004A,R1004B,R1005,R1006,R1007A,R1007B,R1007C,R1007D,R1008A,R1008B,R1008C,R1008D,R1008E,R1008F,R1009A,R1009B,R1009C,R1009D,R1009E,R1009F,R1009G,R1009H,R1101A,R1101B,R1101C,R1101D,R1102,R1103,R1104,R1105A,R1105B,R1201A,R1201B,R1202A,R1202B,R1203,R1204A,R1204B,R1205,R1206A,R1206B,R1207,R1208A,R1208B,R1209A,R1209B,R1301,R1302A,R1302B,R1302C,R1303A,R1303B,R1303C,R1401,R1402,R1403,R1404,R1405,R1406,R1407,R1408,R1409
3.57220025232605E+017,35,72,1,5,5,1,4,4,1,19,25,19,55,2,1,210,4,1,4,1,1,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,1,5,5,1,5,5,5, , , , , , ,1,5,5,5,5,5, , , , , ,5,1,5,5,5,1,1,1,5,5,1,2,2,9,3572,83.985595703125,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,6,1,2,1,11,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,4,50,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025232606E+017,35,72,1,6,6,1,5,5,1,15,29,15,55,2,1,72,4,1,2,1,1,1,5,2,1,3,5,2,5,2,5,1,9,5, , , , , , , ,1,0,0,0,0,0,0,50,0,5,5,5,5,5,5,5,5,1,0,0,1,600000,0,0,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,5,1,5,5,5,2,1,6,3572,64.5527801513672,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3,1,1,8,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,43,35,72,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5722002523261E+017,35,72,1,10,4,1,3,2,1,10,30,11,0,1,2,68,5,1,2,1,1,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,1,3,3572,90.8484954833984,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,1,2,2,14,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,12,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,1,12,3,9,1,5,1,5,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025262606E+017,35,72,1,6,6,1,5,5,2,14,50,15,25,2,1,48,4,1,2,5, ,3,6,8,1,3,6,8,6,8,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,1,0,0,0,0,1,800000,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,2,5,3572,84.2249145507813,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,1,2,10,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,1,0,1,1,35,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,4,31,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025262607E+017,35,72,1,7,4,1,3,3,1,13,43,14,15,1,1,54,4,1,6,1,1,1,1, , ,1,3, ,3, ,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,5,1,5,5,5,1,1,6,3572,72.2915649414063,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,8,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,19,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,1,19,6,13,1,5,1,5,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025262609E+017,35,72,1,9,5,1,4,4,1,9,1,9,35,2,1,21,4,1,6,5, ,3,3, ,1,2,3, ,3, ,1,1,4,5, , , , , , , ,1,0,0,0,20,0,1,20,0,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,5,5,5,5,1,4, ,3572,123.637397766113,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,9,1,1,1,15,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,7,5,1, ,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,10, , , , ,3,2,35,72,1,1,1, ,1,1,0,0,0,0,0,0,0,0,0,0,0,5, , , , , , , , , , , ,5, , , , ,5,5,5,5,1,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5722002526261E+017,35,72,1,10,4,1,3,2,1,8,4,9,5,1,1,48,5,1,6,2,1,1,6,1,1,3,6,1,6,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,2,6,3572,79.0708084106445,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,12,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,15,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,1,15,4,11,1,1,1,5,1,5,5,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025272603E+017,35,72,1,3,5,1,4,4,1,16,12,17,3,2,1,325,4,1,2,1,1,1,1, , ,1,6,2,6,2,5,1,3,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,1,1,1,5,5,1,2,2,9,3572,91.3695068359375,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,6,1,2,5,13,1, , ,2, ,4, , , , , , , , , , , , , , , ,1,3,6,1,35,5, , , , , , , , , , , , ,1,5, , ,5,7, , , , , , , , , ,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,3, , , , ,3,20,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,13,5,8,1,5,1,5,5,5,1,1,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025284607E+017,35,72,1,7,5,1,4,4,1,10,5,11,30,2,1,117,4,1,2,1,1,1,6,2,1,3,6,2,6,2,1,1,4,5, , , , , , , ,1,0,0,0,0,0,0,45,72000,3,5,5,5,1,5,1,5,5, , , , , , ,5,5,1,1,5,5, , , , , ,5,1,5,5,5,1,5,1,5,5,5,1,1,9,3572,87.6338119506836,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,6,1,2,8,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,4,5,1, ,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,7,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,5, , , , , , , , , , , ,1,1,6,5,1,1,5,1,5,5,5,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025284608E+017,35,72,1,8,6,1,5,5,1,19,0,20,0,2,1,180,4,1,4,1,1,1,6,2,1,3,6,2,6,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,5,1,5,5,5,2,2,9,3572,104.998016357422,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,1,1,11,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,7,31,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,5, , , , , , , , , , , , , ,4,15,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,8, , , , , , , , , , , ,1,5,4,0,4,1,1,1,1,1,5,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025290601E+017,35,72,1,1,4,1,3,3,1,8,50,9,0,2,1,300,4,1,2,1,1,1,5,1,1,3,5,1,5,1,5,1,2,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,5,1,1,5,5,5,2,1,6,3572,59.0480155944824,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,1,6,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,55,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025290608E+017,35,72,1,8,4,1,3,3,1,9,53,10,36,2,1,120,4,1,2,1,1,1,5,2,1,3,5,2,5,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,5,5,1,5,5,5,1,1,1,3572,107.054573059082,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,6,1,1,7,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7, , , , ,2,20,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,13,6,7,1,5,1,5,5,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025290609E+017,35,72,1,9,2,1,1,1,1,11,30,12,0,1,1,56,4,1,2,1,1,1,6,1,1,3,6,1,6,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,5,5,5,5,1,4, ,3572,74.3099899291992,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,7,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,4,5,1, ,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,1,7,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,5, , , , , , , , , , , ,1,1,7,5,2,1,5,1,5,5,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5722002529061E+017,35,72,1,10,4,1,3,3,1,10,11,11,0,1,1,150,4,1,2,1,1,1,6,1,1,3,6,1,6,1,5,1,2,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,5,1,1,5,5,5,1,2,6,3572,97.0166244506836,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,9,11,3, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,39,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025301605E+017,35,72,1,5,5,1,4,2,1,16,10,13,35,2,1,90,4,1,6,1,1,1,1, , ,1,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,1,1,5,5,5,2,1,3,3572,69.5465469360352,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,9,1,1,1,14,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,14,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,6,6,0,1,1,1,5,1,5,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025301609E+017,35,72,1,9,5,1,4,4,1,8,25,8,50,2,1,54,4,1,2,1,1,1,6,1,1,3,6,1,6,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,4,2,9,3572,99.9152984619141,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,6,1,2,6,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,3,8,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,5, , , , , , , , , , , ,1,1,8,8,0,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025303603E+017,35,72,1,3,6,2,4,4,1,9,45,10,30,3,1,195,4,1,2,1,1,1,5,2,1,3,5,2,5,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,1,1,5,5,5,1,2,9,3572,90.586784362793,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,8,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,7,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,53,35,72,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025303605E+017,35,72,1,5,8,1,7,6,2,8,57,9,30,3,3,150,4,1,2,2,1,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,1,1,1,5,5,1,1,2,9,3572,69.2455139160156,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,11,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,1,1,1,7,35,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,2,51,35,73,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025303606E+017,35,72,1,6,4,1,3,3,1,15,15,16,0,2,1,96,4,1,2,1,1,1,6,2,1,3,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,1,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,3,3,5,3572,76.8033218383789,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,6,1,2,8,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,16,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,1,16,3,13,1,1,1,1,1,5,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025315601E+017,35,72,1,1,5,1,4,3,0,8,0,8,30,1,1,171,4,1,2,1,1,1,3, ,1,2,3, ,3, ,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,1,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,1,5,1,5,5,1,2,1,5,3572,36.807300567627,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3,1,1,5,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,1,1,1,7,35,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,48,35,72,1,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025315602E+017,35,72,1,2,3,1,2,2,1,19,0,20,0,1,1,100,4,1,2,1,1,1,3, ,1,2,3, ,3, ,2,1,3,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,1,5,1,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,1,1,1,1,5,5,1,1,2,9,3572,63.8908729553223,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,6,10,4, , ,1, ,1,1, , , , , , , , , , , , , , ,1,1,1,7,35,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,0,0,1,0,0,0,0,0,5, , , , , , , , , , , , , ,2,48,35,72,1,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025315604E+017,35,72,1,4,5,2,3,2,1,9,30,10,30,1,1,128,4,1,2,1,1,1,6,1,1,3,6,1,6,1,1,1,3,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,1,1,1,5,5,1,1,2,9,3572,80.8126678466797,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,11,4, , ,1, ,1,1, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,2,5,1, ,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,2,48,35,72,1,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025315604E+017,35,72,1,4,5,2,3,2,1,9,30,10,30,1,1,128,4,1,2,1,1,1,6,1,1,3,6,1,6,1,1,1,3,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,1,1,1,5,5,1,1,2,9,3572,80.8126678466797,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,3,1,2,2,15,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,1,35,72,1,2,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,5, , , , , , , , , , , ,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025336605E+017,35,72,1,5,5,3,2,2,1,8,25,9,45,1,1,140,2,1,2,1,1,1,5,1,1,3,5,1,5,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,1,1,1,1,1,1,5,5,1,1,1,9,3572,52.7801780700684,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,6,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,5, , , , , , , , , , , , , ,2,57,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025336605E+017,35,72,1,5,5,3,2,2,1,8,25,9,45,1,1,140,2,1,2,1,1,1,5,1,1,3,5,1,5,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,1,1,1,1,1,1,5,5,1,1,1,9,3572,52.7801780700684,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,6,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,5, , , , , , , , , , , , , ,2,33,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.57220025336605E+017,35,72,1,5,5,3,2,2,1,8,25,9,45,1,1,140,2,1,2,1,1,1,5,1,1,3,5,1,5,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,1,1,1,1,1,1,5,5,1,1,1,9,3572,52.7801780700684,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,1,2,8,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,6,35,72,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1, , , , , , , , , , , ,1,1,6,3,3,1,1,1,5,5,5,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
